drug,state_code,state_name,zip_code,code,q1,q2,q3,q4
1105 - METHAMPHETAMINE,IL,ILLINOIS,627,627,0.40,1.61,1.21,1.21
1105 - METHAMPHETAMINE,IN,INDIANA,460,460,14.46,18.88,11.65,4.82
1105 - METHAMPHETAMINE,IN,INDIANA,461,461,0,0,0,0.40
1105 - METHAMPHETAMINE,IN,INDIANA,462,462,0.80,1.21,2.01,0
1105 - METHAMPHETAMINE,IN,INDIANA,463,463,5.22,4.02,2.41,2.81
1105 - METHAMPHETAMINE,IN,INDIANA,465,465,2.41,2.41,0,0
1105 - METHAMPHETAMINE,IN,INDIANA,466,466,0,0,0,1.21
1105 - METHAMPHETAMINE,IN,INDIANA,468,468,2.01,1.21,0,0
1105 - METHAMPHETAMINE,IN,INDIANA,469,469,0,0.80,0.80,0
1105 - METHAMPHETAMINE,IN,INDIANA,471,471,0.40,2.01,0.80,2.41
1105 - METHAMPHETAMINE,IN,INDIANA,473,473,0,0,0.40,0
1105 - METHAMPHETAMINE,IN,INDIANA,474,474,2.41,3.21,2.81,2.41
1105 - METHAMPHETAMINE,IN,INDIANA,477,477,0,2.41,3.21,3.21
1105 - METHAMPHETAMINE,IN,INDIANA,478,478,0,0,0,0.40
1105 - METHAMPHETAMINE,KS,KANSAS,660,660,5.22,2.41,3.62,3.21
1105 - METHAMPHETAMINE,KS,KANSAS,662,662,0.80,0,0,0
1105 - METHAMPHETAMINE,KS,KANSAS,666,666,0.80,1.21,0.40,1.21
1105 - METHAMPHETAMINE,KS,KANSAS,668,668,0,0.40,0.40,0
1105 - METHAMPHETAMINE,KS,KANSAS,670,670,0.80,0.80,0.40,0
1105 - METHAMPHETAMINE,KS,KANSAS,671,671,0.40,0,0,0
1105 - METHAMPHETAMINE,KS,KANSAS,672,672,5.22,4.82,5.62,4.42
1105 - METHAMPHETAMINE,KY,KENTUCKY,400,400,0.40,0,0,0
1105 - METHAMPHETAMINE,KY,KENTUCKY,402,402,0.80,1.21,2.01,2.41
1105 - METHAMPHETAMINE,KY,KENTUCKY,403,403,0.40,0.80,0,0
1105 - METHAMPHETAMINE,KY,KENTUCKY,404,404,2.01,0.40,0.80,0
1105 - METHAMPHETAMINE,KY,KENTUCKY,405,405,2.01,4.42,4.42,4.02
1105 - METHAMPHETAMINE,KY,KENTUCKY,408,408,3.21,1.61,1.61,1.61
1105 - METHAMPHETAMINE,KY,KENTUCKY,410,410,1.21,0.40,0.40,0.80
1105 - METHAMPHETAMINE,KY,KENTUCKY,417,417,0.40,0,0,0
1105 - METHAMPHETAMINE,KY,KENTUCKY,424,424,0,0.80,0,0.40
1105 - METHAMPHETAMINE,KY,KENTUCKY,427,427,0,0,0,0.80
1105 - METHAMPHETAMINE,LA,LOUISIANA,701,701,0,0.40,0.40,0.40
1105 - METHAMPHETAMINE,LA,LOUISIANA,703,703,0.80,0.80,1.21,1.61
1105 - METHAMPHETAMINE,LA,LOUISIANA,704,704,0,0,0,0.80
1105 - METHAMPHETAMINE,LA,LOUISIANA,705,705,0,0,0,0.40
1105 - METHAMPHETAMINE,LA,LOUISIANA,706,706,1.61,0.40,0.80,1.21
1105 - METHAMPHETAMINE,LA,LOUISIANA,707,707,0.40,0,0,0
1105 - METHAMPHETAMINE,LA,LOUISIANA,708,708,4.42,7.23,4.82,4.02
1105 - METHAMPHETAMINE,LA,LOUISIANA,711,711,3.21,0.80,6.83,4.02
1105 - METHAMPHETAMINE,LA,LOUISIANA,712,712,0.40,1.21,1.61,0.80
1105 - METHAMPHETAMINE,LA,LOUISIANA,713,713,0.40,1.21,0.80,1.21
1105 - METHAMPHETAMINE,MA,MASSACHUSETTS,010,10,0.80,0.80,1.61,0.80
1105 - METHAMPHETAMINE,MA,MASSACHUSETTS,012,12,0,0,0,0.40
1105 - METHAMPHETAMINE,MA,MASSACHUSETTS,014,14,1.61,1.61,2.41,0.80
1105 - METHAMPHETAMINE,MA,MASSACHUSETTS,016,16,0,0,0.80,0
1105 - METHAMPHETAMINE,MA,MASSACHUSETTS,017,17,3.21,3.21,3.21,3.21
1105 - METHAMPHETAMINE,MA,MASSACHUSETTS,018,18,5.22,4.02,4.42,1.61
1105 - METHAMPHETAMINE,MA,MASSACHUSETTS,019,19,4.42,1.61,2.41,1.21
1105 - METHAMPHETAMINE,MA,MASSACHUSETTS,021,21,4.82,4.42,8.44,6.43
1105 - METHAMPHETAMINE,MA,MASSACHUSETTS,023,23,0.80,0,2.01,0.40
1105 - METHAMPHETAMINE,MA,MASSACHUSETTS,024,24,2.41,0.40,1.21,0
1105 - METHAMPHETAMINE,MA,MASSACHUSETTS,026,26,0,0,0,0.40
1105 - METHAMPHETAMINE,MA,MASSACHUSETTS,027,27,2.81,2.41,1.61,2.81
1105 - METHAMPHETAMINE,MD,MARYLAND,206,206,0.80,0,0,0
1105 - METHAMPHETAMINE,MD,MARYLAND,207,207,1.21,4.82,4.02,3.21
1105 - METHAMPHETAMINE,MD,MARYLAND,208,208,7.23,6.43,3.21,9.64
1105 - METHAMPHETAMINE,MD,MARYLAND,209,209,2.41,1.61,3.21,1.61
1105 - METHAMPHETAMINE,MD,MARYLAND,210,210,4.42,4.02,4.42,2.81
1105 - METHAMPHETAMINE,MD,MARYLAND,211,211,12.05,12.05,13.26,11.25
1105 - METHAMPHETAMINE,MD,MARYLAND,212,212,2.41,2.81,4.82,0.80
1105 - METHAMPHETAMINE,MD,MARYLAND,214,214,0.40,1.21,0.40,0.40
1105 - METHAMPHETAMINE,MD,MARYLAND,215,215,0,0,0,0.40
1105 - METHAMPHETAMINE,MD,MARYLAND,216,216,0,0,0.40,3.21
1105 - METHAMPHETAMINE,MD,MARYLAND,217,217,0.80,1.21,0.80,2.01
1105 - METHAMPHETAMINE,ME,MAINE,040,40,0.40,1.21,1.61,1.21
1105 - METHAMPHETAMINE,ME,MAINE,042,42,1.21,3.62,2.01,3.21
1105 - METHAMPHETAMINE,ME,MAINE,044,44,0,2.01,0,0
1105 - METHAMPHETAMINE,ME,MAINE,045,45,6.83,2.81,6.83,2.81
1105 - METHAMPHETAMINE,ME,MAINE,046,46,0,0,0,0.40
1105 - METHAMPHETAMINE,MI,MICHIGAN,480,480,0.80,1.21,0,0
1105 - METHAMPHETAMINE,MI,MICHIGAN,481,481,2.81,1.21,1.61,0
1105 - METHAMPHETAMINE,MI,MICHIGAN,483,483,3.21,1.61,0.40,0
1105 - METHAMPHETAMINE,MI,MICHIGAN,484,484,0,0,1.21,2.41
1105 - METHAMPHETAMINE,MI,MICHIGAN,485,485,0,0.40,0,0
1105 - METHAMPHETAMINE,MI,MICHIGAN,486,486,4.02,6.03,2.81,8.44
1105 - METHAMPHETAMINE,MI,MICHIGAN,487,487,0,0,1.61,0
1105 - METHAMPHETAMINE,MI,MICHIGAN,488,488,1.21,0,0,0.40
1105 - METHAMPHETAMINE,MI,MICHIGAN,490,490,4.82,3.21,5.22,3.21
1105 - METHAMPHETAMINE,MI,MICHIGAN,494,494,1.21,0,0.80,0
1105 - METHAMPHETAMINE,MN,MINNESOTA,550,550,1.21,4.02,3.21,2.81
1105 - METHAMPHETAMINE,MN,MINNESOTA,551,551,7.23,6.43,8.84,9.64
1105 - METHAMPHETAMINE,MN,MINNESOTA,553,553,4.82,9.24,5.63,7.63
1105 - METHAMPHETAMINE,MN,MINNESOTA,554,554,25.31,12.86,22.50,18.88
1105 - METHAMPHETAMINE,MN,MINNESOTA,557,557,2.41,6.43,5.62,6.03
1105 - METHAMPHETAMINE,MN,MINNESOTA,559,559,5.62,4.82,1.21,5.22
1105 - METHAMPHETAMINE,MN,MINNESOTA,560,560,0.80,1.61,0.40,2.41
1105 - METHAMPHETAMINE,MN,MINNESOTA,563,563,0,1.21,0,0
1105 - METHAMPHETAMINE,MN,MINNESOTA,565,565,0.40,0.40,0.40,0.80
1105 - METHAMPHETAMINE,MO,MISSOURI,631,631,32.14,39.37,40.57,51.42
1105 - METHAMPHETAMINE,MO,MISSOURI,633,633,0,0.80,0,0
1105 - METHAMPHETAMINE,MO,MISSOURI,637,637,0,1.61,2.01,0.40
1105 - METHAMPHETAMINE,MO,MISSOURI,640,640,3.21,0,3.21,0.40
1105 - METHAMPHETAMINE,MO,MISSOURI,645,645,1.21,1.21,2.01,1.61
1105 - METHAMPHETAMINE,MO,MISSOURI,647,647,0.40,0,0,0
1105 - METHAMPHETAMINE,MO,MISSOURI,652,652,2.01,0.80,2.41,2.41
1105 - METHAMPHETAMINE,MO,MISSOURI,656,656,0.40,0,0,0.80
1105 - METHAMPHETAMINE,MS,MISSISSIPPI,386,386,0.40,0,0,0
1105 - METHAMPHETAMINE,MS,MISSISSIPPI,390,390,0.80,0.40,1.21,1.21
1105 - METHAMPHETAMINE,MS,MISSISSIPPI,391,391,4.02,7.63,6.03,6.03
1105 - METHAMPHETAMINE,MS,MISSISSIPPI,394,394,0,1.21,0,0
1105 - METHAMPHETAMINE,MT,MONTANA,591,591,0,0,2.01,0
1105 - METHAMPHETAMINE,NC,NORTH CAROLINA,272,272,0,0.40,0.80,0.80
1105 - METHAMPHETAMINE,NC,NORTH CAROLINA,273,273,0.80,0,0,0
1105 - METHAMPHETAMINE,NC,NORTH CAROLINA,274,274,0.80,1.61,1.21,2.01
1105 - METHAMPHETAMINE,NC,NORTH CAROLINA,275,275,9.24,8.03,7.63,9.24
1105 - METHAMPHETAMINE,NC,NORTH CAROLINA,276,276,7.23,4.02,3.21,2.01
1105 - METHAMPHETAMINE,NC,NORTH CAROLINA,277,277,2.41,2.01,2.01,2.41
1105 - METHAMPHETAMINE,NC,NORTH CAROLINA,278,278,2.41,4.82,1.21,0.80
1105 - METHAMPHETAMINE,NC,NORTH CAROLINA,281,281,7.63,4.42,4.02,4.82
1105 - METHAMPHETAMINE,NC,NORTH CAROLINA,282,282,6.03,3.62,5.62,3.21
1105 - METHAMPHETAMINE,NC,NORTH CAROLINA,283,283,0,0,1.21,2.01
1105 - METHAMPHETAMINE,NC,NORTH CAROLINA,285,285,7.23,4.42,0,0
1105 - METHAMPHETAMINE,NC,NORTH CAROLINA,287,287,2.41,0.40,0.80,1.21
1105 - METHAMPHETAMINE,NC,NORTH CAROLINA,288,288,2.41,0.80,1.61,2.01
1105 - METHAMPHETAMINE,ND,NORTH DAKOTA,580,580,0.40,1.21,0.80,0
1105 - METHAMPHETAMINE,ND,NORTH DAKOTA,581,581,2.81,2.81,2.01,2.41
1105 - METHAMPHETAMINE,ND,NORTH DAKOTA,585,585,0,2.01,1.61,0.40
1105 - METHAMPHETAMINE,NE,NEBRASKA,681,681,0,1.61,0,0.40
1105 - METHAMPHETAMINE,NE,NEBRASKA,684,684,2.41,2.01,1.61,0
1105 - METHAMPHETAMINE,NE,NEBRASKA,685,685,1.61,3.21,4.02,0.80
1105 - METHAMPHETAMINE,NE,NEBRASKA,687,687,2.81,2.01,0,0
1105 - METHAMPHETAMINE,NH,NEW HAMPSHIRE,031,31,4.82,3.21,3.62,4.02
1105 - METHAMPHETAMINE,NH,NEW HAMPSHIRE,037,37,2.81,2.01,2.81,1.21
1105 - METHAMPHETAMINE,NJ,NEW JERSEY,070,70,4.82,4.02,3.62,3.62
1105 - METHAMPHETAMINE,NJ,NEW JERSEY,074,74,2.41,0.40,0.40,1.21
1105 - METHAMPHETAMINE,NJ,NEW JERSEY,076,76,11.65,5.63,4.82,7.23
1105 - METHAMPHETAMINE,NJ,NEW JERSEY,077,77,0,1.21,0.40,0.40
1105 - METHAMPHETAMINE,NJ,NEW JERSEY,078,78,2.81,4.02,4.02,2.01
1105 - METHAMPHETAMINE,NJ,NEW JERSEY,079,79,2.01,1.21,0.80,1.61
1105 - METHAMPHETAMINE,NJ,NEW JERSEY,080,80,5.22,4.82,5.22,4.82
1105 - METHAMPHETAMINE,NJ,NEW JERSEY,081,81,0.80,2.01,0,0.80
1105 - METHAMPHETAMINE,NJ,NEW JERSEY,082,82,0.40,0,0,0.80
1105 - METHAMPHETAMINE,NJ,NEW JERSEY,085,85,1.21,0.80,0.80,0.40
1105 - METHAMPHETAMINE,NJ,NEW JERSEY,086,86,0.80,0,0,0
1105 - METHAMPHETAMINE,NJ,NEW JERSEY,087,87,3.21,2.01,1.61,2.01
1105 - METHAMPHETAMINE,NJ,NEW JERSEY,088,88,0.80,0.80,0.80,1.21
1105 - METHAMPHETAMINE,NJ,NEW JERSEY,089,89,0,1.21,3.62,1.61
1105 - METHAMPHETAMINE,NM,NEW MEXICO,870,870,0.40,0,0,0
1105 - METHAMPHETAMINE,NM,NEW MEXICO,871,871,1.21,4.02,5.22,3.62
1105 - METHAMPHETAMINE,NM,NEW MEXICO,875,875,0,0.80,0,0.80
1105 - METHAMPHETAMINE,NM,NEW MEXICO,880,880,3.62,2.81,4.82,4.42
1105 - METHAMPHETAMINE,NM,NEW MEXICO,882,882,0,0.80,0,0.80
1105 - METHAMPHETAMINE,NM,NEW MEXICO,883,883,0.80,0.80,0.80,0.80
1105 - METHAMPHETAMINE,NV,NEVADA,891,891,4.02,8.44,8.44,6.83
1105 - METHAMPHETAMINE,NV,NEVADA,894,894,0.80,1.21,0,0
1105 - METHAMPHETAMINE,NV,NEVADA,895,895,1.61,0.40,0.40,1.61
1105 - METHAMPHETAMINE,NY,NEW YORK,100,100,20.49,18.08,20.49,21.69
1105 - METHAMPHETAMINE,NY,NEW YORK,101,101,0.40,0,0,0.40
1105 - METHAMPHETAMINE,NY,NEW YORK,104,104,1.21,0.40,0.80,0
1105 - METHAMPHETAMINE,NY,NEW YORK,105,105,1.21,2.41,5.22,2.01
1105 - METHAMPHETAMINE,NY,NEW YORK,106,106,5.62,6.03,2.81,2.81
1105 - METHAMPHETAMINE,NY,NEW YORK,107,107,0.80,1.21,0.40,0
1105 - METHAMPHETAMINE,NY,NEW YORK,109,109,2.41,1.21,2.01,1.21
1105 - METHAMPHETAMINE,NY,NEW YORK,110,110,1.61,2.81,7.23,8.03
1105 - METHAMPHETAMINE,NY,NEW YORK,111,111,0,0.80,1.61,2.81
1105 - METHAMPHETAMINE,NY,NEW YORK,112,112,3.21,3.21,1.61,2.81
1105 - METHAMPHETAMINE,NY,NEW YORK,113,113,2.41,2.81,4.02,3.21
1105 - METHAMPHETAMINE,NY,NEW YORK,114,114,2.81,1.21,1.21,0.80
1105 - METHAMPHETAMINE,NY,NEW YORK,115,115,3.21,2.01,1.61,1.21
1105 - METHAMPHETAMINE,NY,NEW YORK,116,116,0.80,1.61,0.80,1.21
1105 - METHAMPHETAMINE,NY,NEW YORK,117,117,12.05,16.88,9.64,8.84
1105 - METHAMPHETAMINE,NY,NEW YORK,120,120,2.81,4.42,4.82,2.41
1105 - METHAMPHETAMINE,NY,NEW YORK,122,122,1.21,0,0.40,2.81
1105 - METHAMPHETAMINE,NY,NEW YORK,123,123,3.21,4.42,3.21,4.42
1105 - METHAMPHETAMINE,NY,NEW YORK,125,125,1.21,4.02,4.02,0.80
1105 - METHAMPHETAMINE,NY,NEW YORK,126,126,0,0.80,0,0.40
1105 - METHAMPHETAMINE,NY,NEW YORK,127,127,1.21,0.40,0.80,0
1105 - METHAMPHETAMINE,NY,NEW YORK,128,128,0,0,0,0.40
1105 - METHAMPHETAMINE,NY,NEW YORK,131,131,0,0.40,0.40,0
1105 - METHAMPHETAMINE,NY,NEW YORK,132,132,0.40,0,0,0
1105 - METHAMPHETAMINE,NY,NEW YORK,139,139,1.21,1.21,2.01,1.61
1105 - METHAMPHETAMINE,NY,NEW YORK,140,140,5.62,4.82,4.82,3.62
1105 - METHAMPHETAMINE,NY,NEW YORK,145,145,0,0.40,0,0
1105 - METHAMPHETAMINE,NY,NEW YORK,146,146,2.41,2.01,2.01,2.01
1105 - METHAMPHETAMINE,NY,NEW YORK,148,148,2.41,3.21,2.01,2.41
1105 - METHAMPHETAMINE,NY,NEW YORK,149,149,1.21,0.40,2.01,0.80
1105 - METHAMPHETAMINE,OH,OHIO,430,430,3.62,3.21,3.21,4.02
1105 - METHAMPHETAMINE,OH,OHIO,431,431,0.80,1.61,3.21,2.01
1105 - METHAMPHETAMINE,OH,OHIO,432,432,2.81,2.41,3.62,3.62
1105 - METHAMPHETAMINE,OH,OHIO,434,434,1.61,0.80,0.80,0.80
1105 - METHAMPHETAMINE,OH,OHIO,440,440,0,0.80,0,0
1105 - METHAMPHETAMINE,OH,OHIO,441,441,1.21,2.81,1.21,0
1105 - METHAMPHETAMINE,OH,OHIO,442,442,0.40,1.21,1.21,2.01
1105 - METHAMPHETAMINE,OH,OHIO,444,444,0,2.41,1.21,2.41
1105 - METHAMPHETAMINE,OH,OHIO,445,445,3.21,3.62,2.81,6.03
1105 - METHAMPHETAMINE,OH,OHIO,447,447,0,3.21,5.62,0
1105 - METHAMPHETAMINE,OH,OHIO,448,448,0,1.21,1.21,0.40
1105 - METHAMPHETAMINE,OH,OHIO,450,450,4.42,3.62,0.40,2.81
1105 - METHAMPHETAMINE,OH,OHIO,452,452,2.01,1.21,1.61,2.01
1105 - METHAMPHETAMINE,OH,OHIO,453,453,2.01,0.40,1.61,0.80
1105 - METHAMPHETAMINE,OH,OHIO,454,454,6.03,2.41,4.82,2.81
1105 - METHAMPHETAMINE,OH,OHIO,457,457,0.40,0.40,0,0
1105 - METHAMPHETAMINE,OK,OKLAHOMA,730,730,1.61,2.01,2.41,2.01
1105 - METHAMPHETAMINE,OK,OKLAHOMA,731,731,0.80,0,0.40,0
1105 - METHAMPHETAMINE,OK,OKLAHOMA,737,737,0.40,0,0,0
1105 - METHAMPHETAMINE,OK,OKLAHOMA,740,740,1.21,4.82,4.42,5.62
1105 - METHAMPHETAMINE,OK,OKLAHOMA,741,741,0,0.40,1.21,1.61
1105 - METHAMPHETAMINE,OK,OKLAHOMA,743,743,1.61,4.02,2.41,2.81
1105 - METHAMPHETAMINE,OK,OKLAHOMA,747,747,0.80,0,1.21,0.40
1105 - METHAMPHETAMINE,OK,OKLAHOMA,748,748,0.40,0.80,0,0
1105 - METHAMPHETAMINE,OR,OREGON,970,970,14.46,10.04,11.25,17.67
1105 - METHAMPHETAMINE,OR,OREGON,971,971,1.61,0.40,0,0
1105 - METHAMPHETAMINE,OR,OREGON,972,972,15.67,14.06,18.08,14.46
1105 - METHAMPHETAMINE,OR,OREGON,973,973,1.61,1.61,1.21,2.01
1105 - METHAMPHETAMINE,OR,OREGON,974,974,3.62,2.41,2.41,1.21
1105 - METHAMPHETAMINE,OR,OREGON,975,975,2.41,2.41,1.61,3.21
1105 - METHAMPHETAMINE,OR,OREGON,978,978,8.04,12.06,0,0
1105 - METHAMPHETAMINE,PA,PENNSYLVANIA,150,150,5.62,4.42,3.62,5.22
1105 - METHAMPHETAMINE,PA,PENNSYLVANIA,151,151,4.02,4.82,4.42,5.62
1105 - METHAMPHETAMINE,PA,PENNSYLVANIA,152,152,6.03,6.83,5.63,6.03
1105 - METHAMPHETAMINE,PA,PENNSYLVANIA,156,156,1.61,0.40,1.21,1.21
1105 - METHAMPHETAMINE,PA,PENNSYLVANIA,162,162,0,0,0,1.21
1105 - METHAMPHETAMINE,PA,PENNSYLVANIA,168,168,2.01,0,0,0
1105 - METHAMPHETAMINE,PA,PENNSYLVANIA,170,170,0.80,1.61,1.61,0.80
1105 - METHAMPHETAMINE,PA,PENNSYLVANIA,171,171,3.21,2.81,2.01,2.81
1105 - METHAMPHETAMINE,PA,PENNSYLVANIA,173,173,0,0.40,0.80,0
1105 - METHAMPHETAMINE,PA,PENNSYLVANIA,174,174,0.40,0.80,0,0
1105 - METHAMPHETAMINE,PA,PENNSYLVANIA,176,176,0,0,0.40,2.01
1105 - METHAMPHETAMINE,PA,PENNSYLVANIA,179,179,2.41,2.81,1.21,1.61
1105 - METHAMPHETAMINE,PA,PENNSYLVANIA,180,180,2.41,1.21,4.02,1.61
1105 - METHAMPHETAMINE,PA,PENNSYLVANIA,181,181,2.41,1.61,1.61,1.21
1105 - METHAMPHETAMINE,PA,PENNSYLVANIA,183,183,1.61,0,0.40,0
1105 - METHAMPHETAMINE,PA,PENNSYLVANIA,184,184,3.62,3.62,3.62,2.41
1105 - METHAMPHETAMINE,PA,PENNSYLVANIA,185,185,0.80,0.80,1.61,0
1105 - METHAMPHETAMINE,PA,PENNSYLVANIA,186,186,2.01,2.01,2.01,0.80
1105 - METHAMPHETAMINE,PA,PENNSYLVANIA,187,187,28.13,37.37,46.61,49.43
1105 - METHAMPHETAMINE,PA,PENNSYLVANIA,188,188,0,0,0.80,0
1105 - METHAMPHETAMINE,PA,PENNSYLVANIA,189,189,4.02,2.41,2.41,2.81
1105 - METHAMPHETAMINE,PA,PENNSYLVANIA,190,190,7.23,6.03,3.21,2.01
1105 - METHAMPHETAMINE,PA,PENNSYLVANIA,191,191,1.21,4.82,4.42,4.82
1105 - METHAMPHETAMINE,PA,PENNSYLVANIA,193,193,2.81,2.41,2.01,0
1105 - METHAMPHETAMINE,PA,PENNSYLVANIA,194,194,4.82,1.61,1.61,0.80
1105 - METHAMPHETAMINE,PA,PENNSYLVANIA,195,195,0.40,0.80,0,0
1105 - METHAMPHETAMINE,PA,PENNSYLVANIA,196,196,0.80,0,0.80,0.80
1105 - METHAMPHETAMINE,RI,RHODE ISLAND,028,28,3.62,2.41,1.61,2.41
1105 - METHAMPHETAMINE,RI,RHODE ISLAND,029,29,0,5.63,2.01,0
1105 - METHAMPHETAMINE,SC,SOUTH CAROLINA,290,290,0,0,0,1.21
1105 - METHAMPHETAMINE,SC,SOUTH CAROLINA,291,291,0,0,0,0.40
1105 - METHAMPHETAMINE,SC,SOUTH CAROLINA,292,292,2.81,2.01,1.21,0
1105 - METHAMPHETAMINE,SC,SOUTH CAROLINA,293,293,0,0,0.80,0
1105 - METHAMPHETAMINE,SC,SOUTH CAROLINA,294,294,2.01,3.62,3.21,1.21
1105 - METHAMPHETAMINE,SC,SOUTH CAROLINA,295,295,1.21,0.40,0,0.40
1105 - METHAMPHETAMINE,SC,SOUTH CAROLINA,296,296,0,2.81,4.02,0.40
1105 - METHAMPHETAMINE,SC,SOUTH CAROLINA,298,298,0,0,0,2.41
1105 - METHAMPHETAMINE,SD,SOUTH DAKOTA,571,571,5.62,4.02,8.44,8.84
1105 - METHAMPHETAMINE,TN,TENNESSEE,371,371,0,0,0,0.40
1105 - METHAMPHETAMINE,TN,TENNESSEE,372,372,3.21,4.82,3.62,4.02
1105 - METHAMPHETAMINE,TN,TENNESSEE,374,374,0.40,0,0,0.40
1105 - METHAMPHETAMINE,TN,TENNESSEE,377,377,0.80,0.80,0.80,0
1105 - METHAMPHETAMINE,TN,TENNESSEE,378,378,0.80,0.80,3.62,1.21
1105 - METHAMPHETAMINE,TN,TENNESSEE,379,379,1.61,2.41,1.61,1.61
1105 - METHAMPHETAMINE,TN,TENNESSEE,380,380,0.80,1.61,2.41,1.61
1105 - METHAMPHETAMINE,TN,TENNESSEE,381,381,5.22,4.42,5.22,6.83
1105 - METHAMPHETAMINE,TN,TENNESSEE,383,383,0,0.40,0,0
1105 - METHAMPHETAMINE,TX,TEXAS,750,750,23.70,18.08,22.90,21.69
1105 - METHAMPHETAMINE,TX,TEXAS,751,751,0,1.21,1.61,1.21
1105 - METHAMPHETAMINE,TX,TEXAS,752,752,16.87,10.04,8.44,10.45
1105 - METHAMPHETAMINE,TX,TEXAS,754,754,0,0.80,0.40,0
1105 - METHAMPHETAMINE,TX,TEXAS,756,756,1.21,2.01,0,0
1105 - METHAMPHETAMINE,TX,TEXAS,757,757,2.01,2.41,2.01,2.01
1105 - METHAMPHETAMINE,TX,TEXAS,760,760,6.03,4.82,5.62,4.82
1105 - METHAMPHETAMINE,TX,TEXAS,761,761,0,0,0.40,0.80
1105 - METHAMPHETAMINE,TX,TEXAS,762,762,3.62,2.81,2.41,5.62
1105 - METHAMPHETAMINE,TX,TEXAS,764,764,0,0,0.80,0.40
1105 - METHAMPHETAMINE,TX,TEXAS,765,765,0,0,0,0.40
1105 - METHAMPHETAMINE,TX,TEXAS,770,770,5.22,6.43,10.85,7.63
1105 - METHAMPHETAMINE,TX,TEXAS,773,773,2.41,5.22,8.84,8.44
1105 - METHAMPHETAMINE,TX,TEXAS,774,774,3.21,1.61,4.82,4.02
1105 - METHAMPHETAMINE,TX,TEXAS,775,775,3.21,2.81,5.63,3.62
1105 - METHAMPHETAMINE,TX,TEXAS,780,780,0.40,1.21,0.40,0
1105 - METHAMPHETAMINE,TX,TEXAS,782,782,3.62,5.22,5.22,6.43
1105 - METHAMPHETAMINE,TX,TEXAS,784,784,2.81,0.80,0,0
1105 - METHAMPHETAMINE,TX,TEXAS,785,785,0.80,0.80,2.41,1.61
1105 - METHAMPHETAMINE,TX,TEXAS,786,786,3.21,2.81,3.62,4.42
1105 - METHAMPHETAMINE,TX,TEXAS,787,787,10.85,7.23,4.42,6.03
1105 - METHAMPHETAMINE,TX,TEXAS,790,790,2.01,1.21,2.01,1.21
1105 - METHAMPHETAMINE,TX,TEXAS,791,791,0,0,0,0.80
1105 - METHAMPHETAMINE,TX,TEXAS,797,797,1.21,0.40,2.01,0
1105 - METHAMPHETAMINE,UT,UTAH,840,840,6.43,5.62,12.05,11.25
1105 - METHAMPHETAMINE,UT,UTAH,841,841,2.81,0.80,2.81,2.41
1105 - METHAMPHETAMINE,UT,UTAH,843,843,0,0,0,1.61
1105 - METHAMPHETAMINE,UT,UTAH,844,844,1.21,0.40,1.21,0
1105 - METHAMPHETAMINE,UT,UTAH,846,846,8.44,10.85,6.03,6.03
1105 - METHAMPHETAMINE,UT,UTAH,847,847,5.22,5.62,8.03,8.03
1105 - METHAMPHETAMINE,VA,VIRGINIA,201,201,1.21,3.21,0,0.40
1105 - METHAMPHETAMINE,VA,VIRGINIA,221,221,4.82,5.62,4.02,3.21
1105 - METHAMPHETAMINE,VA,VIRGINIA,222,222,0,0,0.40,0
1105 - METHAMPHETAMINE,VA,VIRGINIA,223,223,2.41,2.41,2.41,3.21
1105 - METHAMPHETAMINE,VA,VIRGINIA,231,231,0.80,0.40,0.40,0.80
1105 - METHAMPHETAMINE,VA,VIRGINIA,232,232,2.01,4.82,4.02,3.62
1105 - METHAMPHETAMINE,VA,VIRGINIA,233,233,0,0.80,2.41,0.40
1105 - METHAMPHETAMINE,VA,VIRGINIA,234,234,0.40,1.21,1.61,1.61
1105 - METHAMPHETAMINE,VA,VIRGINIA,235,235,2.01,2.01,2.01,2.01
1105 - METHAMPHETAMINE,VA,VIRGINIA,236,236,0,0,0.40,0
1105 - METHAMPHETAMINE,VA,VIRGINIA,237,237,1.61,1.21,2.01,1.61
1105 - METHAMPHETAMINE,VA,VIRGINIA,238,238,2.01,2.01,2.81,3.21
1105 - METHAMPHETAMINE,VA,VIRGINIA,240,240,2.41,0.40,0.80,0.80
1105 - METHAMPHETAMINE,VA,VIRGINIA,241,241,0.80,2.01,0.80,1.61
1105 - METHAMPHETAMINE,VA,VIRGINIA,242,242,0.40,0.80,0.40,0
1105 - METHAMPHETAMINE,VA,VIRGINIA,245,245,0.40,1.21,1.21,1.21
1105 - METHAMPHETAMINE,VT,VERMONT,054,54,1.21,0.40,0.40,0.80
1105 - METHAMPHETAMINE,VT,VERMONT,056,56,2.01,0.80,1.21,0.80
1105 - METHAMPHETAMINE,WA,WASHINGTON,980,980,23.30,21.29,22.50,23.70
1105 - METHAMPHETAMINE,WA,WASHINGTON,981,981,18.88,15.27,9.64,8.03
1105 - METHAMPHETAMINE,WA,WASHINGTON,982,982,11.65,12.05,8.03,10.44
1105 - METHAMPHETAMINE,WA,WASHINGTON,983,983,11.65,10.04,11.25,8.44
1105 - METHAMPHETAMINE,WA,WASHINGTON,984,984,4.42,0.80,0.80,2.81
1105 - METHAMPHETAMINE,WA,WASHINGTON,985,985,4.82,4.42,2.81,0
